KATEGORI,NAMA INSTANSI,PROVINSI,KABUPATEN,KECAMATAN,TOTAL BELANJA,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,VISIT/CANVAS,KETERANGAN,ALAMAT,HUT
KB,KB PERTIWI TARBIYATUL AULAD,JAWA TENGAH,MAGELANG,SALAMAN,0,,,,,,,,,,0,,,,
KB,KB PETIR I,DI YOGYAKARTA,GUNUNG KIDUL,RONGKOP,0,,,,,,,,,,0,,,,
KB,KB PETIR II,DI YOGYAKARTA,GUNUNG KIDUL,RONGKOP,0,,,,,,,,,,0,,,,
KB,KB PGRI KEMUNING,JAWA TENGAH,MAGELANG,WINDUSARI,0,,,,,,,,,,0,,,,
KB,KB PILANGREJO I,DI YOGYAKARTA,GUNUNG KIDUL,NGLIPAR,0,,,,,,,,,,0,,,,
KB,KB PILANGREJO II,DI YOGYAKARTA,GUNUNG KIDUL,NGLIPAR,0,,,,,,,,,,0,,,,
KB,KB PINILIH ESTU,JAWA TENGAH,KLATEN,KARANGDOWO,0,,,,,,,,,,0,,,,
KB,KB PINTAR,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,0,,,,,,,,,,0,,,,
KB,KB Pius Bakti Utama,JAWA TENGAH,PURWOREJO,KUTOARJO,0,,,,,,,,,,0,,,,
KB,KB PKK MELATI,DI YOGYAKARTA,GUNUNG KIDUL,PANGGANG,0,,,,,,,,,,0,,,,
KB,KB PRASOJO,DI YOGYAKARTA,GUNUNG KIDUL,PATUK,0,,,,,,,,,,0,,,,
KB,KB PRATAMA,DI YOGYAKARTA,GUNUNG KIDUL,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB PRATAMA,JAWA TENGAH,MAGELANG,KALIANGKRIK,0,,,,,,,,,,0,,,,
KB,KB PRIMA SEJAHTERA,JAWA TENGAH,KLATEN,KLATEN UTARA,0,,,,,,,,,,0,,,,
KB,KB PRIMA YOGA,JAWA TENGAH,KLATEN,KLATEN TENGAH,0,,,,,,,,,,0,,,,
KB,KB PURNAMA,JAWA TENGAH,KLATEN,PEDAN,0,,,,,,,,,,0,,,,
KB,KB PURNAMA ASRI,JAWA TENGAH,PURWOREJO,KALIGESING,0,,,,,,,,,,0,,,,
KB,KB PURWALESTARI I,DI YOGYAKARTA,GUNUNG KIDUL,PURWOSARI,0,,,,,,,,,,0,,,,
KB,KB PURWALESTARI II,DI YOGYAKARTA,GUNUNG KIDUL,PURWOSARI,0,,,,,,,,,,0,,,,
KB,KB PURWALESTARI III,DI YOGYAKARTA,GUNUNG KIDUL,PURWOSARI,0,,,,,,,,,,0,,,,
KB,KB PURWANANDA WIYATA I,DI YOGYAKARTA,GUNUNG KIDUL,PURWOSARI,0,,,,,,,,,,0,,,,
KB,KB PURWANANDA WIYATA II,DI YOGYAKARTA,GUNUNG KIDUL,PURWOSARI,0,,,,,,,,,,0,,,,
KB,KB PURWANANDA WIYATA III,DI YOGYAKARTA,GUNUNG KIDUL,PURWOSARI,0,,,,,,,,,,0,,,,
KB,KB PURWANANDA WIYATA IV,DI YOGYAKARTA,GUNUNG KIDUL,PURWOSARI,0,,,,,,,,,,0,,,,
KB,KB PURWASUNU WIYATA I,DI YOGYAKARTA,GUNUNG KIDUL,PURWOSARI,0,,,,,,,,,,0,,,,
KB,KB PURWASUNU WIYATA II,DI YOGYAKARTA,GUNUNG KIDUL,PURWOSARI,0,,,,,,,,,,0,,,,
KB,KB Puspa Bangsa,JAWA TENGAH,PURWOREJO,KALIGESING,0,,,,,,,,,,0,,,,
KB,KB PUSPASARI,JAWA TENGAH,KLATEN,POLANHARJO,0,,,,,,,,,,0,,,,
KB,KB PUSPO RINONCE,JAWA TENGAH,KLATEN,GANTIWARNO,0,,,,,,,,,,0,,,,
KB,KB PUTERA PERTIWI,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,0,,,,,,,,,,0,,,,
KB,KB PUTIH MELATHI,DI YOGYAKARTA,GUNUNG KIDUL,PANGGANG,0,,,,,,,,,,0,,,,
KB,KB PUTRA AGUNG,JAWA TENGAH,PURWOREJO,GRABAG,0,,,,,,,,,,0,,,,
KB,KB PUTRA ANANDA,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB PUTRA ASIH,JAWA TENGAH,KLATEN,PRAMBANAN,0,,,,,,,,,,0,,,,
KB,KB PUTRA ASSALAM,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB PUTRA BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,SEMANU,0,,,,,,,,,,0,,,,
KB,KB PUTRA BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,0,,,,,,,,,,0,,,,
KB,KB PUTRA BANGSA,JAWA TENGAH,KLATEN,CEPER,0,,,,,,,,,,0,,,,
KB,KB PUTRA BANGSA I,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,0,,,,,,,,,,0,,,,
KB,KB PUTRA BANGSA II,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,0,,,,,,,,,,0,,,,
KB,KB PUTRA BANGSA NGERANGAN,JAWA TENGAH,KLATEN,BAYAT,0,,,,,,,,,,0,,,,
KB,KB PUTRA CERIA,DI YOGYAKARTA,GUNUNG KIDUL,RONGKOP,0,,,,,,,,,,0,,,,
KB,KB PUTRA CHAMPION,JAWA TENGAH,KLATEN,KARANGDOWO,0,,,,,,,,,,0,,,,
KB,KB PUTRA GEMILANG,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,0,,,,,,,,,,0,,,,
KB,KB PUTRA HARAPAN,DI YOGYAKARTA,GUNUNG KIDUL,SEMANU,0,,,,,,,,,,0,,,,
KB,KB PUTRA MANDIRI,DI YOGYAKARTA,GUNUNG KIDUL,PLAYEN,0,,,,,,,,,,0,,,,
KB,KB PUTRA NUSANTARA,DI YOGYAKARTA,GUNUNG KIDUL,RONGKOP,0,,,,,,,,,,0,,,,
KB,KB PUTRA PERDANA,JAWA TENGAH,PURWOREJO,BAYAN,0,,,,,,,,,,0,,,,
KB,KB PUTRA PERSADA,JAWA TENGAH,KLATEN,KLATEN TENGAH,0,,,,,,,,,,0,,,,
KB,KB PUTRA PERTIWI,JAWA TENGAH,KLATEN,KEBONARUM,0,,,,,,,,,,0,,,,
KB,KB PUTRA UTAMA,JAWA TENGAH,KLATEN,KLATEN TENGAH,0,,,,,,,,,,0,,,,
KB,KB PUTRA ZANIA,JAWA TENGAH,KLATEN,KARANGANOM,0,,,,,,,,,,0,,,,
KB,KB QUMAIROH,JAWA TENGAH,KLATEN,CAWAS,0,,,,,,,,,,0,,,,
KB,KB QURRATA A YUN,DI YOGYAKARTA,GUNUNG KIDUL,PATUK,0,,,,,,,,,,0,,,,
KB,KB QURRATA A YUN,JAWA TENGAH,MAGELANG,BOROBUDUR,0,,,,,,,,,,0,,,,
KB,KB Qurrata Ayun,JAWA TENGAH,PURWOREJO,PITURUH,0,,,,,,,,,,0,,,,
KB,KB QURRATA AYUN BANDONGAN,JAWA TENGAH,MAGELANG,BANDONGAN,0,,,,,,,,,,0,,,,
KB,KB QURROTA AYUN,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB QURROTA AYUN,JAWA TENGAH,MAGELANG,DUKUN,0,,,,,,,,,,0,,,,
KB,KB QURROTA AYUN,JAWA TENGAH,MAGELANG,KAJORAN,0,,,,,,,,,,0,,,,
KB,KB Qurrota Ayun,JAWA TENGAH,PURWOREJO,PURWOREJO,0,,,,,,,,,,0,,,,
KB,KB QURROTUL AINI,JAWA TENGAH,MAGELANG,GRABAG,0,,,,,,,,,,0,,,,
KB,KB RA KARTINI,JAWA TENGAH,KLATEN,JUWIRING,0,,,,,,,,,,0,,,,
KB,KB RA Kartini,JAWA TENGAH,PURWOREJO,GRABAG,0,,,,,,,,,,0,,,,
KB,KB Rahayu,JAWA TENGAH,PURWOREJO,NGOMBBOL,0,,,,,,,,,,0,,,,
KB,KB RAMA SHINTA,DI YOGYAKARTA,KULON PROGO,SENTOLO,0,,,,,,,,,,0,,,,
KB,KB RAUDHLOTUS SIBYAN,JAWA TENGAH,MAGELANG,KALIANGKRIK,0,,,,,,,,,,0,,,,
KB,KB REMBULAN,JAWA TENGAH,PURWOREJO,BAYAN,0,,,,,,,,,,0,,,,
KB,KB REMBULAN JEBUGAN,JAWA TENGAH,KLATEN,KLATEN UTARA,0,,,,,,,,,,0,,,,
KB,KB RESTU IBU,JAWA TENGAH,MAGELANG,GRABAG,0,,,,,,,,,,0,,,,
KB,KB Ridho AL Roudhoh,JAWA TENGAH,KLATEN,JATINOM,0,,,,,,,,,,0,,,,
KB,KB RINI ASIH,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,0,,,,,,,,,,0,,,,
KB,KB RISMA,JAWA TENGAH,KLATEN,WEDI,0,,,,,,,,,,0,,,,
KB,KB ROSALIA INDAH,DI YOGYAKARTA,GUNUNG KIDUL,NGAWEN,0,,,,,,,,,,0,,,,
KB,KB ROUDHLOTUS SIBYAN II,JAWA TENGAH,MAGELANG,KALIANGKRIK,0,,,,,,,,,,0,,,,
KB,KB ROUDHOTUL HUDA,JAWA TENGAH,PURWOREJO,KEMIRI,0,,,,,,,,,,0,,,,
KB,KB ROUDHOTUL ULUM,JAWA TENGAH,MAGELANG,BOROBUDUR,0,,,,,,,,,,0,,,,
KB,KB ROUDLOTUL HIDAYAH,JAWA TENGAH,PURWOREJO,GRABAG,0,,,,,,,,,,0,,,,
KB,KB ROUDLOTUTHTHOLIBIIN,JAWA TENGAH,MAGELANG,BOROBUDUR,0,,,,,,,,,,0,,,,
KB,KB SADEWA,JAWA TENGAH,PURWOREJO,BUTUH,0,,,,,,,,,,0,,,,
KB,KB SAFIRA,DI YOGYAKARTA,GUNUNG KIDUL,PALIYAN,0,,,,,,,,,,0,,,,
KB,KB SALAM MAKMUR,JAWA TENGAH,MAGELANG,BANDONGAN,0,,,,,,,,,,0,,,,
KB,KB SALSABILA,JAWA TENGAH,KLATEN,CEPER,0,,,,,,,,,,0,,,,
KB,KB SALSABILA,JAWA TENGAH,MAGELANG,MERTOYUDAN,0,,,,,,,,,,0,,,,
KB,KB Salsabila 5 Purworejo,JAWA TENGAH,PURWOREJO,BANYU URIPAN,0,,,,,,,,,,0,,,,
KB,KB SANGGAR AKSARA,JAWA TENGAH,MAGELANG,MERTOYUDAN,0,,,,,,,,,,0,,,,
KB,KB SANTA THERESIA,DI YOGYAKARTA,GUNUNG KIDUL,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB SANTA THERESIA,JAWA TENGAH,KLATEN,WEDI,0,,,,,,,,,,0,,,,
KB,KB SARROJA,JAWA TENGAH,PURWOREJO,KEMIRI,0,,,,,,,,,,0,,,,
KB,KB SEDAP MALAM,JAWA TENGAH,KLATEN,KARANGANOM,0,,,,,,,,,,0,,,,
KB,KB SEJAHTERA,JAWA TENGAH,MAGELANG,SALAMAN,0,,,,,,,,,,0,,,,
KB,KB SEJAHTERA JIWAN,JAWA TENGAH,KLATEN,KARANGNONGKO,0,,,,,,,,,,0,,,,
KB,KB SEKAR ARUM,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB SEKAR ARUM,JAWA TENGAH,MAGELANG,CANDIMULYO,0,,,,,,,,,,0,,,,
KB,KB SEKAR ARUM,JAWA TENGAH,PURWOREJO,PITURUH,0,,,,,,,,,,0,,,,
KB,KB Sekar Arum,JAWA TENGAH,PURWOREJO,BUTUH,0,,,,,,,,,,0,,,,
KB,KB SEKAR CERIA,DI YOGYAKARTA,GUNUNG KIDUL,PANGGANG,0,,,,,,,,,,0,,,,
KB,KB SEKAR KINASIH,JAWA TENGAH,KLATEN,KARANGDOWO,0,,,,,,,,,,0,,,,
KB,KB SEKAR LINTANG,DI YOGYAKARTA,KOTA YOGYAKARTA,MANTRIJERON,0,,,,,,,,,,0,,,,
KB,KB SEKAR WANGI,JAWA TENGAH,MAGELANG,GRABAG,0,,,,,,,,,,0,,,,
KB,KB Sekarsiwi,JAWA TENGAH,PURWOREJO,PURWODADI,0,,,,,,,,,,0,,,,
KB,KB Serbaguna,JAWA TENGAH,PURWOREJO,BAGELEN,0,,,,,,,,,,0,,,,
KB,KB SERUNI,DI YOGYAKARTA,GUNUNG KIDUL,KARANGMOJO,0,,,,,,,,,,0,,,,
KB,KB Seruni,JAWA TENGAH,PURWOREJO,PURWOREJO,0,,,,,,,,,,0,,,,
KB,KB SETIA BUDI,JAWA TENGAH,PURWOREJO,KUTOARJO,0,,,,,,,,,,0,,,,
KB,KB SETULUS HATI,JAWA TENGAH,PURWOREJO,GRABAG,0,,,,,,,,,,0,,,,
KB,KB SETYORINI,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,0,,,,,,,,,,0,,,,
KB,KB SHINING HEART,JAWA TENGAH,MAGELANG,MERTOYUDAN,0,,,,,,,,,,0,,,,
KB,KB SHIVA,JAWA TENGAH,KLATEN,NGAWEN,0,,,,,,,,,,0,,,,
KB,KB SINAR HARAPAN,JAWA TENGAH,PURWOREJO,BAYAN,0,,,,,,,,,,0,,,,
KB,KB SINAR HARAPAN I,DI YOGYAKARTA,GUNUNG KIDUL,TANJUNGSARI,0,,,,,,,,,,0,,,,
KB,KB SINAR HARAPAN II,DI YOGYAKARTA,GUNUNG KIDUL,TANJUNGSARI,0,,,,,,,,,,0,,,,
KB,KB SINAR HARAPAN III,DI YOGYAKARTA,GUNUNG KIDUL,TANJUNGSARI,0,,,,,,,,,,0,,,,
KB,KB SINAR INDAH,JAWA TENGAH,PURWOREJO,PITURUH,0,,,,,,,,,,0,,,,
KB,KB SINAR MENTARI,JAWA TENGAH,KLATEN,POLANHARJO,0,,,,,,,,,,0,,,,
KB,KB SIWI PENI,JAWA TENGAH,MAGELANG,KALIANGKRIK,0,,,,,,,,,,0,,,,
KB,KB SPEAK FIRST,JAWA TENGAH,KLATEN,KLATEN TENGAH,0,,,,,,,,,,0,,,,
KB,KB SRI KANDI PULUHAN,JAWA TENGAH,KLATEN,TRUCUK,0,,,,,,,,,,0,,,,
KB,KB SRI REJEKI,JAWA TENGAH,KLATEN,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB SRIKANDI,JAWA TENGAH,KLATEN,KARANGDOWO,0,,,,,,,,,,0,,,,
KB,KB SRIKANDI,DI YOGYAKARTA,KULON PROGO,SENTOLO,0,,,,,,,,,,0,,,,
KB,KB ST THERESIA,JAWA TENGAH,MAGELANG,MUNTILAN,0,,,,,,,,,,0,,,,
KB,KB SUKSES,JAWA TENGAH,KLATEN,KARANGNONGKO,0,,,,,,,,,,0,,,,
KB,KB Surya Baku,JAWA TENGAH,PURWOREJO,GRABAG,0,,,,,,,,,,0,,,,
KB,KB SURYA BERSINAR,DI YOGYAKARTA,GUNUNG KIDUL,SAPTOSARI,0,,,,,,,,,,0,,,,
KB,KB SURYA CERIA,DI YOGYAKARTA,GUNUNG KIDUL,PALIYAN,0,,,,,,,,,,0,,,,
KB,KB SURYA GADING,DI YOGYAKARTA,GUNUNG KIDUL,PLAYEN,0,,,,,,,,,,0,,,,
KB,KB SURYA INDAH,JAWA TENGAH,PURWOREJO,BAYAN,0,,,,,,,,,,0,,,,
KB,KB SURYA MARTA,DI YOGYAKARTA,KOTA YOGYAKARTA,MANTRIJERON,0,,,,,,,,,,0,,,,
KB,KB SURYA MELATI,DI YOGYAKARTA,GUNUNG KIDUL,NGAWEN,0,,,,,,,,,,0,,,,
KB,KB SYAQILA,JAWA TENGAH,MAGELANG,PAKIS,0,,,,,,,,,,0,,,,
KB,KB SYIFAUL QULUB II,DI YOGYAKARTA,GUNUNG KIDUL,GEDANGSARI,0,,,,,,,,,,0,,,,
KB,KB SYIFAUL QULUB III,DI YOGYAKARTA,GUNUNG KIDUL,GEDANGSARI,0,,,,,,,,,,0,,,,
KB,KB SYIFAUL UYUN,JAWA TENGAH,MAGELANG,KALIANGKRIK,0,,,,,,,,,,0,,,,
KB,KB TADIKA BIJAK CERIA,JAWA TENGAH,MAGELANG,CANDIMULYO,0,,,,,,,,,,0,,,,
KB,KB TADIKA PRIMA,JAWA TENGAH,KLATEN,KLATEN TENGAH,0,,,,,,,,,,0,,,,
KB,KB TAMAN ASRI,JAWA TENGAH,MAGELANG,MUNTILAN,0,,,,,,,,,,0,,,,
KB,KB TAMAN CENDEKIA,JAWA TENGAH,MAGELANG,NGABLAK,0,,,,,,,,,,0,,,,
KB,KB TAMAN CENDIKIA,JAWA TENGAH,KLATEN,JOGONALAN,0,,,,,,,,,,0,,,,
KB,KB TAMAN CERIA,DI YOGYAKARTA,GUNUNG KIDUL,NGLIPAR,0,,,,,,,,,,0,,,,
KB,KB TAMAN CERIA,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,0,,,,,,,,,,0,,,,
KB,KB TAMAN KREATIFITAS ANAK,JAWA TENGAH,KLATEN,GANTIWARNO,0,,,,,,,,,,0,,,,
KB,KB TAMAN PENDIDIKAN ANAK SHOLEH,JAWA TENGAH,KLATEN,PEDAN,0,,,,,,,,,,0,,,,
KB,KB TAMAN PINTAR,DI YOGYAKARTA,GUNUNG KIDUL,SAPTOSARI,0,,,,,,,,,,0,,,,
KB,KB TANWIRUL QULUB,JAWA TENGAH,MAGELANG,NGLUWAR,0,,,,,,,,,,0,,,,
KB,KB TARBIYATUL ATHFAL,JAWA TENGAH,MAGELANG,SECANG,0,,,,,,,,,,0,,,,
KB,KB TARUNA TELADAN II,JAWA TENGAH,KLATEN,JUWIRING,0,,,,,,,,,,0,,,,
KB,KB TAZKIA,JAWA TENGAH,KLATEN,PRAMBANAN,0,,,,,,,,,,0,,,,
KB,KB TELADAN,JAWA TENGAH,PURWOREJO,LOANO,0,,,,,,,,,,0,,,,
KB,KB Telagasari,JAWA TENGAH,PURWOREJO,GEBANG,0,,,,,,,,,,0,,,,
KB,KB TERATAI,JAWA TENGAH,PURWOREJO,KEMIRI,0,,,,,,,,,,0,,,,
KB,KB TERATAI DOMPOL,JAWA TENGAH,KLATEN,KEMALANG,0,,,,,,,,,,0,,,,
KB,KB Terpadu Qurani Pesona Hati,JAWA TENGAH,KLATEN,WEDI,0,,,,,,,,,,0,,,,
KB,KB TETUKO,JAWA TENGAH,KLATEN,PRAMBANAN,0,,,,,,,,,,0,,,,
KB,KB THUMB KIDS,JAWA TENGAH,MAGELANG,TEMPURAN,0,,,,,,,,,,0,,,,
KB,KB TIARA,JAWA TENGAH,PURWOREJO,GEBANG,0,,,,,,,,,,0,,,,
KB,KB TIARA KASIH,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB TIARA NUSA,JAWA TENGAH,KLATEN,KLATEN UTARA,0,,,,,,,,,,0,,,,
KB,KB TRAJU MAS,JAWA TENGAH,PURWOREJO,BANYU URIPAN,0,,,,,,,,,,0,,,,
KB,KB TRI TUNGGAL,DI YOGYAKARTA,GUNUNG KIDUL,TANJUNGSARI,0,,,,,,,,,,0,,,,
KB,KB TSABITA QOLBU,JAWA TENGAH,MAGELANG,MUNGKID,0,,,,,,,,,,0,,,,
KB,KB TUMBUH KEMBANG,JAWA TENGAH,KLATEN,KARANGDOWO,0,,,,,,,,,,0,,,,
KB,KB TUNAS,JAWA TENGAH,MAGELANG,MUNTILAN,0,,,,,,,,,,0,,,,
KB,KB TUNAS ARA,JAWA TENGAH,KLATEN,CEPER,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,PONJONG,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,SEMANU,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,SEMANU,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,GEDANGSARI,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,RONGKOP,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,NGAWEN,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,PALIYAN,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,KLATEN,PRAMBANAN,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,KLATEN,PRAMBANAN,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,KLATEN,JOGONALAN,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,KLATEN,CAWAS,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,KLATEN,KARANGANOM,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,KLATEN,KLATEN SELATAN,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,KLATEN,TULUNG,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,KLATEN,PEDAN,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,MAGELANG,BOROBUDUR,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,MAGELANG,SRUMBUNG,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,MAGELANG,CANDIMULYO,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,PURWOREJO,PITURUH,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,PURWOREJO,PITURUH,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,PURWOREJO,PURWODADI,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA,JAWA TENGAH,PURWOREJO,KALIGESING,0,,,,,,,,,,0,,,,
KB,KB Tunas Bangsa,JAWA TENGAH,PURWOREJO,LOANO,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA BUMIHARJO,JAWA TENGAH,KLATEN,KEMALANG,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA KOTESAN,JAWA TENGAH,KLATEN,PRAMBANAN,0,,,,,,,,,,0,,,,
KB,KB Tunas Bangsa Petuguran,JAWA TENGAH,PURWOREJO,PITURUH,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA PRATIWI,JAWA TENGAH,KLATEN,NGAWEN,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA TALUN,JAWA TENGAH,KLATEN,KEMALANG,0,,,,,,,,,,0,,,,
KB,KB TUNAS BANGSA TANGKIL,JAWA TENGAH,KLATEN,KEMALANG,0,,,,,,,,,,0,,,,
KB,KB TUNAS BHAKTI,DI YOGYAKARTA,GUNUNG KIDUL,SAPTOSARI,0,,,,,,,,,,0,,,,
KB,KB TUNAS BHAKTI I,DI YOGYAKARTA,GUNUNG KIDUL,SAPTOSARI,0,,,,,,,,,,0,,,,
KB,KB TUNAS BHAKTI II,DI YOGYAKARTA,GUNUNG KIDUL,SAPTOSARI,0,,,,,,,,,,0,,,,
KB,KB TUNAS BHAKTI III,DI YOGYAKARTA,GUNUNG KIDUL,SAPTOSARI,0,,,,,,,,,,0,,,,
KB,KB TUNAS BHAKTI IV,DI YOGYAKARTA,GUNUNG KIDUL,SAPTOSARI,0,,,,,,,,,,0,,,,
KB,KB TUNAS CENDEKIA,DI YOGYAKARTA,GUNUNG KIDUL,PLAYEN,0,,,,,,,,,,0,,,,
KB,KB TUNAS CERIA,JAWA TENGAH,MAGELANG,TEMPURAN,0,,,,,,,,,,0,,,,
KB,KB TUNAS DAYA ANANDA,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,0,,,,,,,,,,0,,,,
KB,KB TUNAS FLAMBOYAN,JAWA TENGAH,MAGELANG,SRUMBUNG,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,DI YOGYAKARTA,GUNUNG KIDUL,WONOSARI,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,DI YOGYAKARTA,GUNUNG KIDUL,PONJONG,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,DI YOGYAKARTA,GUNUNG KIDUL,SEMANU,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,DI YOGYAKARTA,GUNUNG KIDUL,SAPTOSARI,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,DI YOGYAKARTA,GUNUNG KIDUL,NGLIPAR,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,DI YOGYAKARTA,GUNUNG KIDUL,RONGKOP,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,DI YOGYAKARTA,GUNUNG KIDUL,PATUK,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,DI YOGYAKARTA,GUNUNG KIDUL,PALIYAN,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,JAWA TENGAH,KLATEN,MANISRENGGO,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,JAWA TENGAH,KLATEN,JOGONALAN,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,JAWA TENGAH,KLATEN,WEDI,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,JAWA TENGAH,KLATEN,BAYAT,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,JAWA TENGAH,KLATEN,JATINOM,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,JAWA TENGAH,KLATEN,POLANHARJO,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,JAWA TENGAH,KLATEN,TULUNG,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,JAWA TENGAH,KLATEN,KEBONARUM,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,JAWA TENGAH,MAGELANG,MUNGKID,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,JAWA TENGAH,MAGELANG,SECANG,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,JAWA TENGAH,MAGELANG,CANDIMULYO,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,JAWA TENGAH,MAGELANG,SALAM,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN,JAWA TENGAH,PURWOREJO,PITURUH,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN I,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN II,DI YOGYAKARTA,GUNUNG KIDUL,SEMANU,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN II,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,0,,,,,,,,,,0,,,,
KB,KB TUNAS HARAPAN KIRINGAN,JAWA TENGAH,KLATEN,TULUNG,0,,,,,,,,,,0,,,,
KB,KB TUNAS HIDAYAH,JAWA TENGAH,KLATEN,KARANGANOM,0,,,,,,,,,,0,,,,
KB,KB TUNAS JAYA,JAWA TENGAH,PURWOREJO,LOANO,0,,,,,,,,,,0,,,,
